Prix,Titre,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,État,Équipements
,audi Q3 1ére main automatique,2016,Automatique,Diesel,100 000 - 109 999,Audi,Q3,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,MG HS Phev Hybride Automatique 2024 à Casablanca,2024,Automatique,Hybride,5 000 - 9 999,MG,HS Phev,5,WW au Maroc,Oui,8 CV,Excellent,Aucun
237 000 DH,Volgswagen Tiguan US,2018,Automatique,Diesel,130 000 - 139 999,Volkswagen,Tiguan,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, Climatisation, ESP, Jantes aluminium, Radar de recul, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
,Ford ranger,2022,Manuelle,Diesel,40 000 - 44 999,Ford,Ranger,3,WW au Maroc,Oui,10 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
45 000 DH,Megane classique,1998,Manuelle,Essence,200 000 - 249 999,Renault,Megane,5,Dédouanée,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Ordinateur de bord, Verrouillage centralisé à distance, Vitres électriques"
63 000 DH,Volkswagen Golf 4 Diesel Manuelle 1998 à Settat,1998,Manuelle,Diesel,400 000 - 449 999,Volkswagen,Golf 4,5,Dédouanée,Non,8 CV,Très bon,Toit ouvrant
,فياط أونو مزوط,1992,Manuelle,Diesel,15 000 - 19 999,Fiat,Uno,5,WW au Maroc,Non,7 CV,Bon,Aucun
398 000 DH,Mercedes Class A Sedan Pack AMG  - DERKAOUI AUTO,2020,Automatique,Diesel,95 000 - 99 999,Mercedes-Benz,Classe A,5,Dédouanée,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
200 000 DH,BMW Série 316 Diesel,2014,Automatique,Diesel,190 000 - 199 999,BMW,Série 3,5,WW au Maroc,Non,8 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
125 000 DH,Renault Clio 4,2019,Manuelle,Diesel,5 000 - 9 999,Renault,Clio,,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
50 000 DH,partner,2007,Manuelle,Diesel,0 - 4 999,Peugeot,Partner,5,WW au Maroc,Non,7 CV,Très bon,Aucun
69 000 DH,Renault kongo d65,2007,Manuelle,Diesel,250 000 - 299 999,Renault,Kangoo,5,,Oui,6 CV,Excellent,"Airbags, CD/MP3/Bluetooth, Verrouillage centralisé à distance, Vitres électriques"
,Dacia Dokker Familiale Clim,2021,Manuelle,Diesel,95 000 - 99 999,Dacia,Dokker,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
113 000 DH,Modèle 2021 premier main kilométrage 70,2021,Manuelle,Diesel,10 000 - 14 999,Dacia,Dokker,3,WW au Maroc,Oui,6 CV,Excellent,Climatisation
160 000 DH,سططروين سيليزي,2025,Manuelle,Diesel,5 000 - 9 999,Citroen,C-Elysée,5,,Oui,6 CV,Très bon,Aucun
,Volkswagen Golf 7.5 GTD,2018,Automatique,Diesel,120 000 - 129 999,Volkswagen,Golf 7,5,Importée neuve,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
248 000 DH,hyundai tucson,2021,Automatique,Diesel,80 000 - 84 999,Hyundai,Tucson,5,WW au Maroc,,7 CV,Excellent,Aucun
,sandero stepway 2019,2019,Manuelle,Diesel,10 000 - 14 999,Dacia,Sandero,5,WW au Maroc,Non,6 CV,Bon,"ABS, CD/MP3/Bluetooth, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
135 000 DH,Fiat Fiorino clim 1iére main,2022,Manuelle,Diesel,30 000 - 34 999,Fiat,Fiorino,5,WW au Maroc,Oui,5 CV,Excellent,"Airbags, CD/MP3/Bluetooth, Climatisation, Verrouillage centralisé à distance, Vitres électriques"
,fiat 500 .,2009,Manuelle,Essence,100 000 - 109 999,Fiat,500,5,Dédouanée,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Renault Kangoo Diesel Manuelle 2018 à Kénitra,2018,Manuelle,Diesel,170 000 - 179 999,Renault,Kangoo,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Passat cc R-line,2011,Automatique,Diesel,190 000 - 199 999,Volkswagen,Passat CC,5,Importée neuve,Oui,8 CV,Neuf,Aucun
85 000 DH,Audi Q7 Diesel Automatique 2006 à Kénitra,2006,Automatique,Diesel,200 000 - 249 999,Audi,Q7,3,Pas encore dédouanée,Oui,17 CV,Très bon,Aucun
105 000 DH,Seat Altea XL Diesel Manuelle 2008,2008,Manuelle,Diesel,300 000 - 349 999,Seat,Altea XL,5,WW au Maroc,,8 CV,,Jantes aluminium
145 000 DH,BMW x5 individuelle,2013,Automatique,Diesel,170 000 - 179 999,BMW,X5,5,Importée neuve,Non,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
70 000 DH,Volkswagen Golf 5 2004 1.9 Tdi,2004,Manuelle,Diesel,300 000 - 349 999,Volkswagen,Golf 5,5,WW au Maroc,,8 CV,Bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
228 000 DH,Toyota yaris cross hybride,2023,Automatique,Hybride,20 000 - 24 999,Toyota,Yaris,5,WW au Maroc,,7 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Peugeot 5008 Diesel Automatique 2021,2021,Automatique,Diesel,70 000 - 74 999,Peugeot,5008,5,WW au Maroc,Non,8 CV,Excellent,Aucun
4 500 DH,Seat Ibiza,2002,Manuelle,Diesel,Plus de 500 000,Seat,Ibiza,5,WW au Maroc,Non,8 CV,Bon,"Jantes aluminium, Verrouillage centralisé à distance, Vitres électriques"
132 000 DH,hyundai ix35 2013,2013,Manuelle,Diesel,180 000 - 189 999,Hyundai,ix35,5,Importée neuve,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
112 000 DH,hyundai accent diesel,2017,Manuelle,Diesel,140 000 - 149 999,Hyundai,Accent,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
116 000 DH,Peugeot 508,2015,Manuelle,Diesel,200 000 - 249 999,Peugeot,508,5,,,8 CV,Excellent,Aucun
90 000 DH,A vendre lodgy,2013,Manuelle,Diesel,40 000 - 44 999,Dacia,Lodgy,5,WW au Maroc,Oui,6 CV,Très bon,"ABS, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
107 000 DH,polo diesel 6 cv model 2016,2016,Manuelle,Diesel,170 000 - 179 999,Volkswagen,Polo,5,WW au Maroc,Non,6 CV,Excellent,"ABS, Climatisation, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
,Audi Q8 SLine 2025 à Casablanca,2025,Automatique,Diesel,0 - 4 999,Audi,Q8,5,Importée neuve,,12 CV,Neuf,Aucun
,Citroen Picasso Xsara 2004,2004,Manuelle,Diesel,180 000 - 189 999,Citroen,Saxo,,,,16 CV,,"CD/MP3/Bluetooth, Jantes aluminium, Système de navigation/GPS, Vitres électriques"
95 000 DH,passatb6 en bon etat,2007,Manuelle,Diesel,250 000 - 299 999,Volkswagen,Passat,5,WW au Maroc,Non,8 CV,Bon,"ABS, Airbags, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
25 000 DH,Volvo S40 Essence Automatique 2000 à Sidi Hajjaj,2000,Automatique,Essence,35 000 - 39 999,Volvo,S40,5,Dédouanée,Non,10 CV,Très bon,"ABS, Radar de recul, Verrouillage centralisé à distance, Vitres électriques"
265 000 DH,Volvo XC40 Diesel Automatique 2019 à Casablanca,2019,Automatique,Diesel,95 000 - 99 999,Volvo,XC40,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
140 000 DH,Hyundai Elantra Automatique,2017,Automatique,Diesel,85 000 - 89 999,Hyundai,Elantra,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Verrouillage centralisé à distance, Vitres électriques"
97 000 DH,Honda Accord Essence Manuelle 2013 à Temara,2013,Manuelle,Essence,160 000 - 169 999,Honda,Accord,5,WW au Maroc,Non,11 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Verrouillage centralisé à distance, Vitres électriques"
39 000 DH,Renault R19 Diesel Manuelle 1992 à Ait Melloul,1992,Manuelle,Diesel,300 000 - 349 999,Renault,R19,5,Dédouanée,Non,7 CV,Très bon,"CD/MP3/Bluetooth, Verrouillage centralisé à distance, Vitres électriques"
,BMW serie 7,2022,Automatique,Hybride,35 000 - 39 999,BMW,Série 7,5,WW au Maroc,Oui,17 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Volkswagen Touran Diesel Manuelle 2007,2007,Manuelle,Diesel,250 000 - 299 999,Volkswagen,Touran,5,Dédouanée,Non,7 CV,Excellent,Airbags
432 000 DH,Volkswagen touareg,2019,Manuelle,Diesel,130 000 - 139 999,Volkswagen,Touareg,5,WW au Maroc,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Vitres électriques"
,Range Rover Evoque 4WD HSE Dynamique 2017,2017,Automatique,Diesel,85 000 - 89 999,Land Rover,Range Rover Evoque,5,Importée neuve,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,TOYOTA YARIS HYBRIDE 2016,2016,Automatique,Hybride,140 000 - 149 999,Toyota,Yaris,5,WW au Maroc,Oui,7 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
190 000 DH,volvo,2017,Automatique,Diesel,170 000 - 179 999,Volvo,XC60,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Volkswagen Touareg Extréme 1ére main Fin 2023,2023,Automatique,Diesel,65 000 - 69 999,Volkswagen,Touareg,5,WW au Maroc,Oui,12 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,Renault cilo 5 Diesel  2021 à Rabat,2021,Manuelle,Diesel,70 000 - 74 999,Renault,Clio,3,WW au Maroc,Oui,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
324 000 DH,VOLVO XC60 2.0 D4 190 AWD 8CV MOMENTUM TTOPTIONS,2019,Automatique,Diesel,110 000 - 119 999,Volvo,XC60,5,WW au Maroc,Non,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
325 000 DH,Bmw serie 530d Luxury,2018,Automatique,Diesel,110 000 - 119 999,BMW,Série 5,5,WW au Maroc,Non,12 CV,Neuf,Aucun
,Porsche Cayenne Pack GT Turbo Hybride 2025,2025,Automatique,Hybride,0 - 4 999,Porsche,Cayenne,5,Importée neuve,,23 CV,Neuf,Aucun
310 000 DH,Tucson tout options,2020,Automatique,Diesel,65 000 - 69 999,Hyundai,Tucson,,WW au Maroc,Non,6 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,BM 525,1995,Manuelle,Diesel,200 000 - 249 999,BMW,Série 5,5,Dédouanée,Non,10 CV,Très bon,Jantes aluminium
65 000 DH,hyundai i10,2012,Manuelle,Essence,100 000 - 109 999,Hyundai,i10,5,WW au Maroc,Non,6 CV,Bon,"Climatisation, Verrouillage centralisé à distance, Vitres électriques"
172 000 DH,Dacia Duster Diesel Manuelle 2021 à Marrakech,2021,Manuelle,Diesel,140 000 - 149 999,Dacia,Duster,5,WW au Maroc,Oui,6 CV,Très bon,"Airbags, Climatisation, Jantes aluminium, Limiteur de vitesse, Régulateur de vitesse, Verrouillage centralisé à distance"
73 000 DH,Hyundai i 10 Essence Manuelle 2011 à Agadir,2011,Manuelle,Essence,90 000 - 94 999,Hyundai,i10,5,,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Radar de recul, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Peugeot 3008 GT Diesel Automatique 2023 à Rabat,2023,Automatique,Diesel,55 000 - 59 999,Peugeot,3008,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
172 000 DH,Clio 5 toute option 2022,2022,Manuelle,Diesel,60 000 - 64 999,Renault,Clio,5,WW au Maroc,Oui,6 CV,Excellent,"ABS, Airbags, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Vitres électriques"
,volkswagen coccinelle,2020,Automatique,Diesel,50 000 - 54 999,Volkswagen,Coccinelle,3,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
135 000 DH,Hyundai i30,2015,Manuelle,LPG,170 000 - 179 999,Hyundai,i30,5,WW au Maroc,Oui,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
120 000 DH,Mitsubishi Pajero Sport Diesel Manuelle 2010,2010,Manuelle,Diesel,200 000 - 249 999,Mitsubishi,Pajero Sport,5,WW au Maroc,Non,10 CV,Bon,"Airbags, Climatisation, Verrouillage centralisé à distance, Vitres électriques"
168 000 DH,dacia Duster 2019,2019,Automatique,Diesel,100 000 - 109 999,Dacia,Duster,,,,6 CV,,Aucun
100 000 DH,Volkswagen Golf 4 Diesel Manuelle 2001 à Marrakech,2001,Manuelle,Diesel,200 000 - 249 999,Volkswagen,Golf 4,5,Pas encore dédouanée,Non,6 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Ordinateur de bord, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Autre voiture,2025,Manuelle,Diesel,0 - 4 999,MG,HS Phev,5,WW au Maroc,Non,12 CV,Neuf,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
235 000 DH,Peugeot 3008 HDI,2020,Automatique,Diesel,110 000 - 119 999,Peugeot,3008,5,WW au Maroc,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
,bmw x6 dedouanee,2013,Automatique,Diesel,130 000 - 139 999,BMW,X6,5,Dédouanée,Non,11 CV,Très bon,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
190 000 DH,Jeep cherokee limited 4x4 (2017),2017,Automatique,Diesel,100 000 - 109 999,Jeep,Cherokee,5,WW au Maroc,Oui,8 CV,Excellent,Aucun
144 000 DH,Peugeot 208,2020,Manuelle,Diesel,70 000 - 74 999,Peugeot,208,5,WW au Maroc,Non,6 CV,,"ABS, Airbags, CD/MP3/Bluetooth, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques"
,Mercedes Classe CLA 220 pack AMG,2020,Automatique,Diesel,100 000 - 109 999,Mercedes-Benz,Classe CLA,5,Dédouanée,Oui,8 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
259 000 DH,BMW Série 120d Pack M,2017,Automatique,Diesel,120 000 - 129 999,BMW,Série 1,5,WW au Maroc,Non,8 CV,Excellent,Aucun
540 000 DH,MERCEDES AMG CLS 350 DIESEL 4 MATIC,2019,Automatique,Diesel,70 000 - 74 999,Mercedes-Benz,Classe CLS,5,WW au Maroc,Non,12 CV,Excellent,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques"
